what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_US",1329431001497
processors,sysinfo,,,"2",1329431001497
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1329431001497
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1329431001497
java.specification.name,sysinfo,,,"Java Platform API Specification",1329431001497
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329431001497
java.specification.version,sysinfo,,,"1.6",1329431001497
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1329431001497
java.version,sysinfo,,,"1.6.0_23",1329431001497
java.vm.info,sysinfo,,,"mixed mode",1329431001497
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1329431001497
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329431001497
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329431001497
java.vm.specification.version,sysinfo,,,"1.0",1329431001497
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1329431001497
java.vm.version,sysinfo,,,"19.0-b09",1329431001497
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1329431001526
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1329431001545
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1329431001575
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1329431001705
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1329431001713
started,bundle,com.altera.sbtgui.integration,11.1.0.173,"com.altera.sbtgui.integration",1329431001807
started,bundle,com.altera.systemconsole,11.1.0.173,"com.altera.systemconsole",1329431001817
started,bundle,com.altera.utilities,11.1.0.173,"com.altera.utilities",1329431001875
started,bundle,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch",1329431002418
