what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"gtk",1329385156885
locale,sysinfo,,,"en_US",1329385156885
processors,sysinfo,,,"2",1329385156886
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1329385156886
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1329385156886
java.specification.name,sysinfo,,,"Java Platform API Specification",1329385156886
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329385156886
java.specification.version,sysinfo,,,"1.6",1329385156886
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1329385156886
java.version,sysinfo,,,"1.6.0_23",1329385156886
java.vm.info,sysinfo,,,"mixed mode",1329385156886
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1329385156886
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329385156886
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329385156886
java.vm.specification.version,sysinfo,,,"1.0",1329385156886
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1329385156886
java.vm.version,sysinfo,,,"19.0-b09",1329385156886
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1329385157073
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1329385157081
started,bundle,com.altera.sbtgui.integration,11.1.0.173,"com.altera.sbtgui.integration",1329385157187
started,bundle,com.altera.systemconsole,11.1.0.173,"com.altera.systemconsole",1329385157202
started,bundle,com.altera.utilities,11.1.0.173,"com.altera.utilities",1329385157277
started,bundle,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch",1329385158150
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329385160021
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329385165927
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1329385171143
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1329385171309
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1329385171316
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1329385176236
started,bundle,com.altera.sbtgui.core,11.1.0.173,"com.altera.sbtgui.core",1329385176245
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329385176412
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329385177561
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329385180959
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1329385182068
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329385196194
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1329385197252
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1329385201241
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329385201469
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329385202847
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329385204873
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329385205293
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329385206466
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329385207912
