what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1329397888623
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1329397888626
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1329397888629
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1329397888631
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1329397888631
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1329397888632
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1329397888633
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1329397888634
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1329397888642
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1329397888646
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1329397888661
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1329397888675
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1329397888675
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1329397888676
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1329397888678
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1329397888679
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1329397888680
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1329397888688
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1329397888689
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1329397888690
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1329397888692
started,bundle,com.altera.sbtgui.project,11.1.0.173,"com.altera.sbtgui.project",1329397888692
os,sysinfo,,,"linux",1329397888696
arch,sysinfo,,,"x86",1329397888696
ws,sysinfo,,,"gtk",1329397888696
locale,sysinfo,,,"en_US",1329397888696
processors,sysinfo,,,"2",1329397888700
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1329397888700
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1329397888700
java.specification.name,sysinfo,,,"Java Platform API Specification",1329397888700
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329397888700
java.specification.version,sysinfo,,,"1.6",1329397888700
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1329397888700
java.version,sysinfo,,,"1.6.0_23",1329397888700
java.vm.info,sysinfo,,,"mixed mode",1329397888700
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1329397888700
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329397888700
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329397888700
java.vm.specification.version,sysinfo,,,"1.0",1329397888700
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1329397888700
java.vm.version,sysinfo,,,"19.0-b09",1329397888700
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1329397888774
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1329397888786
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1329397888796
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1329397888947
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1329397888959
started,bundle,com.altera.sbtgui.integration,11.1.0.173,"com.altera.sbtgui.integration",1329397889062
started,bundle,com.altera.systemconsole,11.1.0.173,"com.altera.systemconsole",1329397889099
started,bundle,com.altera.utilities,11.1.0.173,"com.altera.utilities",1329397889122
started,bundle,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch",1329397889677
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329397891528
started,bundle,com.altera.sbtgui.core,11.1.0.173,"com.altera.sbtgui.core",1329397891636
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1329397891725
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1329397893288
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1329397893340
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1329397893347
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329397897056
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329397897276
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1329397897432
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329397898534
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329397901790
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329397901980
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1329397914045
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1329397915208
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1329397915210
opened,view,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1329397916120
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1329397916480
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1329397916503
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [5-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1329397917574
