what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_US",1329424593937
processors,sysinfo,,,"2",1329424593938
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1329424593938
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1329424593938
java.specification.name,sysinfo,,,"Java Platform API Specification",1329424593938
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329424593938
java.specification.version,sysinfo,,,"1.6",1329424593938
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1329424593938
java.version,sysinfo,,,"1.6.0_23",1329424593938
java.vm.info,sysinfo,,,"mixed mode",1329424593938
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1329424593938
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329424593938
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329424593938
java.vm.specification.version,sysinfo,,,"1.0",1329424593938
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1329424593938
java.vm.version,sysinfo,,,"19.0-b09",1329424593938
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1329424594031
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1329424594063
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1329424594084
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1329424594287
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1329424594301
started,bundle,com.altera.sbtgui.integration,11.1.0.173,"com.altera.sbtgui.integration",1329424594372
started,bundle,com.altera.systemconsole,11.1.0.173,"com.altera.systemconsole",1329424594382
started,bundle,com.altera.utilities,11.1.0.173,"com.altera.utilities",1329424594407
started,bundle,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch",1329424594953
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329424595518
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1329424599589
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1329424599676
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1329424599683
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1329424599712
started,bundle,com.altera.sbtgui.core,11.1.0.173,"com.altera.sbtgui.core",1329424599717
