what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86",1329388655826
ws,sysinfo,,,"gtk",1329388655826
locale,sysinfo,,,"en_US",1329388655826
processors,sysinfo,,,"2",1329388655826
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1329388655826
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1329388655826
java.specification.name,sysinfo,,,"Java Platform API Specification",1329388655826
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329388655826
java.specification.version,sysinfo,,,"1.6",1329388655826
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1329388655826
java.version,sysinfo,,,"1.6.0_23",1329388655826
java.vm.info,sysinfo,,,"mixed mode",1329388655826
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1329388655826
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329388655826
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329388655826
java.vm.specification.version,sysinfo,,,"1.0",1329388655826
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1329388655826
java.vm.version,sysinfo,,,"19.0-b09",1329388655826
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1329388655963
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1329388655991
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1329388656024
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1329388656036
started,bundle,com.altera.sbtgui.integration,11.1.0.173,"com.altera.sbtgui.integration",1329388656131
started,bundle,com.altera.systemconsole,11.1.0.173,"com.altera.systemconsole",1329388656150
started,bundle,com.altera.utilities,11.1.0.173,"com.altera.utilities",1329388656213
started,bundle,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch",1329388656919
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329388657811
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1329388658133
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1329388659370
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1329388659419
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1329388659426
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329388660956
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1329388662492
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1329388664186
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1329388664189
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329388664245
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1329388665057
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1329388665059
opened,view,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1329388665874
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1329388666220
