what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86",1329427939422
ws,sysinfo,,,"gtk",1329427939422
locale,sysinfo,,,"en_US",1329427939422
processors,sysinfo,,,"2",1329427939422
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1329427939422
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1329427939422
java.specification.name,sysinfo,,,"Java Platform API Specification",1329427939422
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329427939422
java.specification.version,sysinfo,,,"1.6",1329427939422
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1329427939422
java.version,sysinfo,,,"1.6.0_23",1329427939422
java.vm.info,sysinfo,,,"mixed mode",1329427939422
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1329427939422
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329427939422
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329427939422
java.vm.specification.version,sysinfo,,,"1.0",1329427939422
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1329427939422
java.vm.version,sysinfo,,,"19.0-b09",1329427939422
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1329427939579
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1329427939585
started,bundle,com.altera.sbtgui.integration,11.1.0.173,"com.altera.sbtgui.integration",1329427939694
started,bundle,com.altera.systemconsole,11.1.0.173,"com.altera.systemconsole",1329427939712
started,bundle,com.altera.utilities,11.1.0.173,"com.altera.utilities",1329427939760
started,bundle,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch",1329427940340
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329427941587
started,bundle,com.altera.sbtgui.core,11.1.0.173,"com.altera.sbtgui.core",1329427941695
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1329427941784
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329427944554
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329427944718
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1329427944837
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1329427945020
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329427952811
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1329427957328
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1329427957336
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1329427958353
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1329427959434
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1329427959435
opened,view,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1329427965308
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1329427965629
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1329427965657
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [5-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1329427966836
activated,view,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1329427969680
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329427987961
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329428028325
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329428030831
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329428270856
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329428271898
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329428437141
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329428440253
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329428443508
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329428473886
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329428513432
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329428516383
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329428519258
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329428522174
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329428524593
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329428538064
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329428553163
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329428562764
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329428563776
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329428584648
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329428610760
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329428641884
activated,view,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1329428645406
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329428650918
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [5-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1329428651833
activated,view,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1329428654715
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329428684246
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329428685110
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329428686997
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329428702872
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329428711919
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329428841402
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1329428843152
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329428843294
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1329428843986
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.173,"com.altera.debug.cdi.gdb.plugin",1329428843988
stopped,bundle,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch",1329428844987
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1329428844987
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1329428844989
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1329428844991
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1329428844991
